Date,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TO3,ALLSKY_KT
1987-04-29,,,,5.1984,6.1406,311.34,
1987-04-30,,,,5.0218,5.9201,318.83,
1987-05-01,,,,5.6006,5.9575,329.53,
1987-05-02,,,,3.1286,6.0086,355.37,
1987-05-03,,,,2.5913,5.8591,390.96,
1987-05-04,,,,3.6454,6.4205,406.49,
1987-05-05,,,,4.4801,6.384,395.69,
1987-05-06,,,,3.8779,6.533,406.46,
1987-05-07,,,,5.4672,6.5897,398.03,
1987-05-08,,,,5.4007,6.571,371.81,
1987-05-09,,,,3.2333,6.2954,388.5,
1987-05-10,,,,2.8042,6.3586,410.65,
1987-05-11,,,,4.0416,6.6007,423.1,
1987-05-12,,,,3.6595,6.7411,425.62,
1987-05-13,,,,2.8435,6.7457,430.16,
1987-05-14,,,,3.2081,6.7277,435.23,
1987-05-15,,,,4.7196,7.0416,422.21,
1987-05-16,,,,5.3657,6.9718,432.33,
1987-05-17,,,,2.6417,6.7486,419.02,
1987-05-18,,,,2.1017,6.7558,437.47,
1987-05-19,,,,4.2281,7.0207,431.67,
1987-05-20,,,,5.3023,7.0649,420.31,
1987-05-21,,,,4.3894,7.1854,401.3,
1987-05-22,,,,6.6317,7.2317,361.18,
1987-05-23,,,,6.4752,7.2305,344.56,
1987-05-24,,,,6.9422,7.4918,362.19,
1987-05-25,,,,6.7618,7.326,373.9,
1987-05-26,,,,4.9253,7.1734,393.38,
1987-05-27,,,,3.3079,6.9941,396.63,
1987-05-28,,,,5.3074,7.0858,385.33,
1987-05-29,,,,5.3599,7.2238,389.77,
1987-05-30,,,,4.7059,7.333,394.15,
1987-05-31,,,,4.9625,7.2871,383.74,
1987-06-01,,,,3.4598,7.6354,366.71,
1987-06-02,,,,4.0447,8.1991,362.59,
1987-06-03,,,,2.4504,7.7098,372.36,
1987-06-04,,,,4.0236,8.046,376.04,
1987-06-05,,,,5.6671,8.0676,381.53,
1987-06-06,,,,5.8375,8.1286,366.9,
1987-06-07,,,,2.9107,7.6896,378.16,
1987-06-08,,,,5.6083,7.7518,387.37,
1987-06-09,,,,2.3738,7.6315,381.86,
1987-06-10,,,,4.2578,8.4461,377.82,
1987-06-11,,,,4.4359,7.8958,378.41,
1987-06-12,,,,5.0042,7.9435,379.22,
1987-06-13,,,,3.4658,7.3234,377.82,
1987-06-14,,,,4.4414,7.5038,373.09,
1987-06-15,,,,1.8708,7.6651,369.59,
1987-06-16,,,,2.0302,8.052,337.26,
1987-06-17,,,,1.9294,7.8646,333.5,
1987-06-18,,,,2.8553,8.2346,338.11,
1987-06-19,,,,3.4138,7.6637,371.56,
1987-06-20,,,,3.7246,7.4786,379.48,
1987-06-21,,,,5.43,7.7078,361.49,
1987-06-22,,,,4.2475,7.2089,355.93,
1987-06-23,,,,4.5041,7.3718,352.03,
1987-06-24,,,,2.6215,7.4606,355.45,
1987-06-25,,,,3.2184,7.759,361.59,
1987-06-26,,,,4.8343,7.717,369.45,
1987-06-27,,,,2.7026,7.7774,373.09,
1987-06-28,,,,5.0011,8.4166,361.1,
1987-06-29,,,,4.3798,8.0107,340.03,
1987-06-30,,,,3.0338,7.9198,330.25,
1987-07-01,,,,3.6122,7.8154,339.23,
1987-07-02,,,,5.4833,7.7962,356.53,
1987-07-03,,,,6.4776,7.651,351.92,
1987-07-04,,,,5.01,7.5031,340.52,
1987-07-05,,,,4.428,7.3711,330.37,
1987-07-06,,,,5.9134,7.3829,331.44,
1987-07-07,,,,5.0021,7.4177,337.49,
1987-07-08,,,,2.8061,7.3142,358.05,
1987-07-09,,,,6.4205,7.5782,364.19,
1987-07-10,,,,4.2199,7.189,370.67,
1987-07-11,,,,3.654,7.1902,371.51,
1987-07-12,,,,6.2182,7.1822,372.17,
1987-07-13,,,,3.8258,7.1539,367.23,
1987-07-14,,,,5.0534,7.1695,362.17,
1987-07-15,,,,6.7025,7.2648,353.32,
1987-07-16,,,,7.0428,7.4441,338.3,
1987-07-17,,,,6.9271,7.2713,338.49,
1987-07-18,,,,6.0864,7.1575,336.1,
1987-07-19,,,,5.2846,6.6151,328.64,
1987-07-20,,,,6.1702,7.0942,310.63,
1987-07-21,,,,6.7253,7.145,315.67,
1987-07-22,,,,6.4466,6.9914,297.44,
1987-07-23,,,,5.987,6.8628,299.15,
1987-07-24,,,,1.458,6.6926,306.51,
1987-07-25,,,,2.311,6.7018,329.1,
1987-07-26,,,,2.5582,6.7219,339.0,
1987-07-27,,,,3.8858,6.7805,350.88,
1987-07-28,,,,4.4251,6.787,356.96,
1987-07-29,,,,5.2627,6.7649,367.2,
1987-07-30,,,,4.0476,6.7822,350.47,
1987-07-31,,,,2.7098,6.3072,349.22,
1987-08-01,,,,4.1695,5.8176,349.05,
1987-08-02,,,,3.0751,6.0859,358.2,
1987-08-03,,,,2.7593,5.8308,355.22,
1987-08-04,,,,2.562,6.1025,362.94,
1987-08-05,,,,3.1414,5.7547,358.77,
1987-08-06,,,,2.4341,6.1138,348.53,
1987-08-07,,,,3.7301,5.7504,346.21,
1987-08-08,,,,2.0551,6.1013,338.24,
1987-08-09,,,,3.1397,5.9021,346.27,
1987-08-10,,,,2.9366,5.5862,331.24,
1987-08-11,,,,4.9267,5.7828,328.24,
1987-08-12,,,,4.9798,6.0242,328.77,
1987-08-13,,,,3.5378,6.0677,328.97,
1987-08-14,,,,2.3765,5.6849,326.23,
1987-08-15,,,,3.9394,5.8354,338.07,
1987-08-16,,,,4.4014,5.3338,332.6,
1987-08-17,,,,4.3507,5.3347,317.42,
1987-08-18,,,,3.5194,5.5862,307.53,
1987-08-19,,,,3.7567,5.1077,312.76,
1987-08-20,,,,3.7169,5.3062,306.31,
1987-08-21,,,,1.1544,5.2793,293.05,
1987-08-22,,,,4.6164,5.4082,306.05,
1987-08-23,,,,2.1547,5.16,310.58,
1987-08-24,,,,4.7825,5.1979,310.3,
1987-08-25,,,,4.7213,5.291,300.15,
1987-08-26,,,,1.2554,5.0299,284.66,
1987-08-27,,,,1.4338,5.0126,305.4,
1987-08-28,,,,2.9551,4.895,316.28,
1987-08-29,,,,3.9031,4.7273,317.29,
1987-08-30,,,,3.9665,4.627,318.98,
1987-08-31,,,,4.0135,4.3694,315.23,
1987-09-01,,,,4.2986,4.8252,279.36,
1987-09-02,,,,2.3606,4.4184,300.59,
1987-09-03,,,,3.3833,4.4167,288.51,
1987-09-04,,,,3.7963,4.4722,268.85,
1987-09-05,,,,3.0168,4.1774,276.17,
1987-09-06,,,,1.1119,4.2149,280.8,
1987-09-07,,,,2.4924,4.2024,308.54,
1987-09-08,,,,2.5476,4.1342,315.66,
1987-09-09,,,,3.3437,4.1549,331.67,
1987-09-10,,,,2.2894,4.0358,318.44,
1987-09-11,,,,1.2667,3.9828,314.88,
1987-09-12,,,,3.2326,3.7318,314.51,
1987-09-13,,,,1.2595,3.8251,305.71,
1987-09-14,,,,3.5882,3.895,315.5,
1987-09-15,,,,2.2692,3.6446,334.77,
1987-09-16,,,,2.8613,3.4846,329.79,
1987-09-17,,,,3.3634,3.6266,319.82,
1987-09-18,,,,0.5806,3.4488,323.27,
1987-09-19,,,,1.471,3.4126,349.85,
1987-09-20,,,,1.5257,3.1546,318.43,
1987-09-21,,,,3.1073,3.4274,275.18,
1987-09-22,,,,0.5803,3.2112,245.73,
1987-09-23,,,,2.6477,3.0264,274.25,
1987-09-24,,,,1.7165,3.0739,307.01,
1987-09-25,,,,0.5998,2.8634,319.52,
1987-09-26,,,,1.1849,2.8774,325.49,
1987-09-27,,,,1.1758,2.8202,342.12,
1987-09-28,,,,1.3495,2.6966,320.31,
1987-09-29,,,,2.6093,2.8421,288.28,
1987-09-30,,,,2.5282,2.5692,273.93,
1987-10-01,,,,2.5416,2.5987,281.62,
1987-10-02,,,,2.4019,2.5198,278.59,
1987-10-03,,,,2.3078,2.443,292.37,
1987-10-04,,,,1.8559,2.226,271.66,
1987-10-05,,,,1.2442,2.2219,284.02,
1987-10-06,,,,0.2765,2.202,279.38,
1987-10-07,,,,0.792,2.0566,296.25,
1987-10-08,,,,0.481,1.8943,295.1,
1987-10-09,,,,0.7476,2.0131,303.84,
1987-10-10,,,,1.2703,1.9939,295.3,
1987-10-11,,,,0.4706,1.9812,271.05,
1987-10-12,,,,0.7286,2.0138,276.48,
1987-10-13,,,,0.227,1.7729,274.55,
1987-10-14,,,,0.6406,1.6526,288.6,
1987-10-15,,,,0.2227,1.7467,303.66,
1987-10-16,,,,0.2225,1.6044,292.96,
1987-10-17,,,,1.2701,1.5425,301.24,
1987-10-18,,,,1.3178,1.6306,310.19,
1987-10-19,,,,1.0308,1.4338,319.55,
1987-10-20,,,,0.6228,1.1467,310.92,
1987-10-21,,,,0.9686,1.4304,304.93,
1987-10-22,,,,0.8976,1.3692,312.61,
1987-10-23,,,,0.6314,1.3354,303.6,
1987-10-24,,,,0.6631,1.3037,300.17,
1987-10-25,,,,0.9223,1.2329,323.39,
1987-10-26,,,,0.9734,1.1611,288.94,
1987-10-27,,,,0.6521,0.9638,275.36,
1987-10-28,,,,0.4387,1.1297,277.86,
1987-10-29,,,,0.4061,1.1064,299.08,
1987-10-30,,,,0.4661,1.0613,320.19,
1987-10-31,,,,0.3768,1.0284,293.41,
1987-11-01,,,,0.6619,0.9499,278.61,
1987-11-02,,,,0.4625,0.8974,265.51,
1987-11-03,,,,0.4358,0.8722,264.02,
1987-11-04,,,,0.6029,0.8503,270.36,
1987-11-05,,,,0.3439,0.7978,278.07,
1987-11-06,,,,0.3461,0.7963,282.48,
1987-11-07,,,,0.3319,0.7658,289.12,
1987-11-08,,,,0.4327,0.6984,280.58,
1987-11-09,,,,0.2796,0.6746,276.96,
1987-11-10,,,,0.2556,0.6504,237.22,
1987-11-11,,,,0.3881,0.6118,249.77,
1987-11-12,,,,0.2558,0.5875,264.19,
1987-11-13,,,,0.2861,0.5621,275.36,
1987-11-14,,,,0.2059,0.5554,281.63,
1987-11-15,,,,0.3226,0.5225,310.12,
1987-11-16,,,,0.2011,0.4766,306.31,
1987-11-17,,,,0.2477,0.4538,303.72,
1987-11-18,,,,0.234,0.4346,291.14,
1987-11-19,,,,0.1812,0.4236,287.14,
1987-11-20,,,,0.2057,0.397,274.15,
1987-11-21,,,,0.2208,0.3881,273.43,
1987-11-22,,,,0.2237,0.3626,267.91,
1987-11-23,,,,0.2002,0.347,279.07,
1987-11-24,,,,0.2088,0.3353,291.82,
1987-11-25,,,,0.157,0.3077,295.96,
1987-11-26,,,,0.192,0.2851,281.8,
1987-11-27,,,,0.1702,0.2825,297.53,
1987-11-28,,,,0.1603,0.269,281.69,
1987-11-29,,,,0.1646,0.2549,286.33,
1987-11-30,,,,0.1714,0.2455,293.52,
1987-12-01,,,,0.1274,0.2232,310.66,
1987-12-02,,,,0.1207,0.2117,288.28,
1987-12-03,,,,0.1373,0.2081,265.77,
1987-12-04,,,,0.1486,0.1908,268.3,
1987-12-05,,,,0.1018,0.1848,276.27,
1987-12-06,,,,0.1272,0.1822,303.99,
1987-12-07,,,,0.125,0.1776,284.89,
1987-12-08,,,,0.0888,0.174,273.62,
1987-12-09,,,,0.0862,0.174,267.62,
1987-12-10,,,,0.1066,0.1666,309.41,
1987-12-11,,,,0.1222,0.1634,297.3,
1987-12-12,,,,0.0773,0.1603,283.79,
1987-12-13,,,,0.0902,0.1538,289.98,
1987-12-14,,,,0.1145,0.1495,325.2,
1987-12-15,,,,0.1022,0.1454,336.08,
1987-12-16,,,,0.0732,0.1452,340.0,
1987-12-17,,,,0.1164,0.1402,337.6,
1987-12-18,,,,0.0991,0.1217,355.7,
1987-12-19,,,,0.0888,0.1116,365.48,
1987-12-20,,,,0.071,0.1116,372.17,
1987-12-21,,,,0.0667,0.1138,362.17,
1987-12-22,,,,0.0566,0.1135,357.03,
1987-12-23,,,,0.0883,0.1135,370.7,
1987-12-24,,,,0.0878,0.1157,347.28,
1987-12-25,,,,0.095,0.1154,331.94,
1987-12-26,,,,0.0806,0.1178,342.86,
1987-12-27,,,,0.0936,0.1176,336.05,
1987-12-28,,,,0.0835,0.1222,325.89,
1987-12-29,,,,0.0768,0.1222,309.1,
1987-12-30,,,,0.1092,0.1368,309.04,
1987-12-31,,,,0.0571,0.1423,314.0,
1988-01-01,,,,0.0958,0.144,342.54,
1988-01-02,,,,0.0979,0.1498,300.43,
1988-01-03,,,,0.077,0.1656,355.5,
1988-01-04,,,,0.0588,0.1738,355.29,
1988-01-05,,,,0.1034,0.1771,336.99,
1988-01-06,,,,0.1087,0.187,380.18,
1988-01-07,,,,0.0869,0.1958,381.16,
1988-01-08,,,,0.0881,0.203,352.78,
1988-01-09,,,,0.1229,0.2134,286.66,
1988-01-10,,,,0.1262,0.2227,291.09,
1988-01-11,,,,0.1046,0.2287,343.72,
1988-01-12,,,,0.2002,0.2496,353.51,
1988-01-13,,,,0.0994,0.2614,321.12,
1988-01-14,,,,0.1742,0.2722,310.81,
1988-01-15,,,,0.1819,0.2856,341.01,
1988-01-16,,,,0.1831,0.295,342.33,
1988-01-17,,,,0.2009,0.3199,325.95,
1988-01-18,,,,0.222,0.343,308.71,
1988-01-19,,,,0.2172,0.3557,336.0,
1988-01-20,,,,0.2186,0.3641,312.29,
1988-01-21,,,,0.283,0.3794,314.92,
1988-01-22,,,,0.2875,0.3989,367.64,
1988-01-23,,,,0.1874,0.439,362.52,
1988-01-24,,,,0.3245,0.4615,345.92,
1988-01-25,,,,0.2189,0.4759,331.79,
1988-01-26,,,,0.2782,0.5098,346.36,
1988-01-27,,,,0.3024,0.5345,365.43,
1988-01-28,,,,0.323,0.5698,367.43,
1988-01-29,,,,0.2998,0.5971,327.29,
1988-01-30,,,,0.5213,0.6242,294.84,
1988-01-31,,,,0.481,0.6278,359.75,
1988-02-01,,,,0.3235,0.6346,346.6,
1988-02-02,,,,0.5671,0.7135,356.34,
1988-02-03,,,,0.4692,0.7519,392.33,
1988-02-04,,,,0.599,0.7877,391.83,
1988-02-05,,,,0.3262,0.7922,366.06,
1988-02-06,,,,0.719,0.8642,378.53,
1988-02-07,,,,0.7392,0.9017,383.11,
1988-02-08,,,,0.756,0.9353,385.34,
1988-02-09,,,,0.5438,0.9434,402.63,
1988-02-10,,,,0.5107,1.0058,405.5,
1988-02-11,,,,0.7572,1.0464,430.53,
1988-02-12,,,,0.7699,1.0814,404.95,
1988-02-13,,,,0.7932,1.08,391.16,
1988-02-14,,,,0.1754,1.1477,371.2,
1988-02-15,,,,0.5314,1.195,369.45,
1988-02-16,,,,0.6396,1.2701,346.24,
1988-02-17,,,,0.8148,1.3322,347.01,
1988-02-18,,,,0.901,1.421,360.75,
1988-02-19,,,,1.1237,1.435,399.92,
1988-02-20,,,,1.2266,1.5528,325.61,
1988-02-21,,,,0.8083,1.4726,341.21,
1988-02-22,,,,0.9934,1.5564,414.42,
1988-02-23,,,,1.2247,1.6603,418.1,
1988-02-24,,,,1.3793,1.6795,430.03,
1988-02-25,,,,1.4722,1.7731,409.5,
1988-02-26,,,,1.6183,1.8977,338.38,
1988-02-27,,,,1.351,1.9248,309.15,
1988-02-28,,,,1.3459,1.9495,406.83,
1988-02-29,,,,0.8472,2.1118,382.47,
1988-03-01,,,,0.7486,1.9406,356.65,
1988-03-02,,,,1.8523,2.178,385.32,
1988-03-03,,,,1.0735,2.1108,360.99,
1988-03-04,,,,0.6698,2.2529,409.81,
1988-03-05,,,,1.441,2.3866,446.05,
1988-03-06,,,,1.6536,2.4674,473.38,
1988-03-07,,,,2.2109,2.537,468.63,
1988-03-08,,,,2.311,2.5618,389.99,
1988-03-09,,,,2.2373,2.6174,352.9,
1988-03-10,,,,1.7393,2.663,379.02,
1988-03-11,,,,0.8354,2.6592,451.57,
1988-03-12,,,,1.8883,2.7768,461.5,
1988-03-13,,,,2.5164,2.7866,449.85,
1988-03-14,,,,2.4163,2.8291,450.91,
1988-03-15,,,,2.7533,3.0367,455.06,
1988-03-16,,,,2.472,2.9609,468.84,
1988-03-17,,,,2.6357,3.2083,467.3,
1988-03-18,,,,2.1545,3.3221,457.11,
1988-03-19,,,,1.3824,3.1824,393.69,
1988-03-20,,,,1.2595,3.3905,374.31,
1988-03-21,,,,2.1895,3.4411,376.01,
1988-03-22,,,,3.2018,3.6202,382.08,
1988-03-23,,,,1.5269,3.5894,398.6,
1988-03-24,,,,2.8426,3.7142,411.88,
1988-03-25,,,,1.8624,3.7596,405.26,
1988-03-26,,,,1.835,3.9413,417.37,
1988-03-27,,,,2.0496,3.9319,400.06,
1988-03-28,,,,1.7628,4.0267,393.39,
1988-03-29,,,,3.6173,3.9809,402.63,
1988-03-30,,,,1.8994,4.008,407.13,
1988-03-31,,,,1.7078,3.9821,405.03,
1988-04-01,,,,1.8538,4.0342,386.23,
1988-04-02,,,,2.0052,4.4251,385.42,
1988-04-03,,,,3.9787,4.524,355.92,
1988-04-04,,,,4.1772,4.7587,330.16,
1988-04-05,,,,1.3601,4.777,315.15,
1988-04-06,,,,2.5015,4.825,356.27,
1988-04-07,,,,2.6803,4.7532,375.92,
1988-04-08,,,,3.3185,4.8806,447.51,
1988-04-09,,,,3.6557,5.0628,507.29,
1988-04-10,,,,3.2962,5.0405,484.39,
1988-04-11,,,,2.6146,5.0621,498.97,
1988-04-12,,,,5.1826,5.2966,503.99,
1988-04-13,,,,4.5713,5.2802,487.48,
1988-04-14,,,,3.7109,5.2766,452.14,
1988-04-15,,,,2.0998,5.316,419.36,
1988-04-16,,,,2.5339,5.3189,385.73,
1988-04-17,,,,1.9538,5.3887,380.8,
1988-04-18,,,,5.507,5.688,410.71,
1988-04-19,,,,5.4269,5.6962,404.27,
1988-04-20,,,,3.677,5.6758,420.94,
1988-04-21,,,,5.4317,5.8908,413.99,
1988-04-22,,,,5.1833,5.9419,412.7,
1988-04-23,,,,5.1886,5.9429,394.17,
1988-04-24,,,,5.011,6.065,388.2,
1988-04-25,,,,4.8017,5.8615,400.11,
1988-04-26,,,,5.7096,6.0785,395.61,
1988-04-27,,,,4.8854,6.1414,381.39,
1988-04-28,,,,5.7168,5.8454,362.93,
1988-04-29,,,,5.8116,5.8651,358.68,
1988-04-30,,,,4.021,6.1207,388.71,
1988-05-01,,,,5.5637,6.167,394.06,
1988-05-02,,,,4.0085,6.3626,376.36,
1988-05-03,,,,4.3282,6.5438,385.43,
1988-05-04,,,,3.2726,6.5645,396.27,
1988-05-05,,,,2.8217,6.3403,401.8,
1988-05-06,,,,5.2982,6.5441,382.71,
1988-05-07,,,,3.997,6.3144,350.93,
1988-05-08,,,,6.0108,6.5822,342.4,
1988-05-09,,,,6.0127,6.9305,335.67,
1988-05-10,,,,5.7154,6.9614,352.96,
1988-05-11,,,,5.4343,6.7493,373.06,
1988-05-12,,,,5.3786,6.7699,370.21,
1988-05-13,,,,6.408,6.9643,358.51,
1988-05-14,,,,6.4231,6.9893,364.41,
1988-05-15,,,,6.1541,7.0416,360.06,
1988-05-16,,,,5.0035,6.9593,375.85,
1988-05-17,,,,3.5333,6.8472,402.44,
1988-05-18,,,,4.8002,7.2074,417.84,
1988-05-19,,,,5.0741,7.2122,421.68,
1988-05-20,,,,4.4503,7.0848,411.62,
1988-05-21,,,,6.5254,7.3538,405.82,
1988-05-22,,,,5.412,7.3344,398.22,
1988-05-23,,,,0.5839,7.2206,386.08,
1988-05-24,,,,3.2376,7.1568,378.51,
1988-05-25,,,,5.5027,7.2034,356.25,
1988-05-26,,,,6.2705,7.4366,335.49,
1988-05-27,,,,6.4291,7.0814,328.15,
1988-05-28,,,,7.1443,7.6541,330.88,
1988-05-29,,,,6.9034,7.35,344.62,
1988-05-30,,,,5.4494,7.5142,337.63,
1988-05-31,,,,2.5022,7.4796,339.62,
1988-06-01,,,,5.4528,7.6958,363.81,
1988-06-02,,,,4.999,7.6994,382.85,
1988-06-03,,,,4.908,7.6102,360.0,
1988-06-04,,,,1.6214,7.4729,372.62,
1988-06-05,,,,6.3619,7.5588,370.1,
1988-06-06,,,,5.6846,7.7004,359.1,
1988-06-07,,,,6.4601,7.6027,337.25,
1988-06-08,,,,5.9438,7.6963,326.04,
1988-06-09,,,,6.7622,7.7374,323.78,
1988-06-10,,,,4.9766,7.6903,357.99,
1988-06-11,,,,6.0396,7.5372,337.72,
1988-06-12,,,,6.3329,7.5919,312.95,
1988-06-13,,,,6.5328,7.5386,338.32,
1988-06-14,,,,6.4855,7.6826,343.41,
1988-06-15,,,,6.0254,7.3214,344.98,
1988-06-16,,,,5.6453,7.6975,346.79,
1988-06-17,,,,3.9017,7.6346,359.38,
1988-06-18,,,,7.782,8.1103,357.33,
1988-06-19,,,,7.3752,7.9668,342.83,
1988-06-20,,,,5.7811,7.4467,324.73,
1988-06-21,,,,5.9426,7.2653,321.5,
1988-06-22,,,,4.9147,7.1566,329.96,
1988-06-23,,,,7.3385,7.6584,323.83,
1988-06-24,,,,7.3579,7.7645,307.32,
1988-06-25,,,,7.2187,7.7556,312.04,
1988-06-26,,,,7.5382,7.9013,315.88,
1988-06-27,,,,7.2386,7.823,310.68,
1988-06-28,,,,6.5765,7.453,319.41,
1988-06-29,,,,4.3582,7.3411,322.66,
1988-06-30,,,,5.7809,7.4302,329.21,
1988-07-01,,,,5.5841,7.5082,327.86,
1988-07-02,,,,4.1095,7.1093,318.11,
1988-07-03,,,,4.0855,7.6541,325.37,
1988-07-04,,,,5.0825,7.0198,335.68,
1988-07-05,,,,5.5963,7.3692,332.97,
1988-07-06,,,,4.896,7.3639,324.74,
1988-07-07,,,,4.1669,7.2571,340.39,
1988-07-08,,,,4.2106,7.0961,338.68,
1988-07-09,,,,5.8243,7.2991,338.03,
1988-07-10,,,,5.983,7.3512,339.48,
1988-07-11,,,,2.0825,7.1714,330.13,
1988-07-12,,,,5.3743,7.1196,346.8,
1988-07-13,,,,5.765,7.3238,357.4,
1988-07-14,,,,5.4168,7.1678,348.01,
1988-07-15,,,,4.8394,6.8554,330.8,
1988-07-16,,,,3.6271,7.1225,316.17,
1988-07-17,,,,2.7583,6.739,304.61,
1988-07-18,,,,2.7482,6.4248,300.66,
1988-07-19,,,,4.8785,6.3713,304.99,
1988-07-20,,,,2.1622,6.4022,313.53,
1988-07-21,,,,3.1574,6.4757,330.74,
1988-07-22,,,,5.3167,7.0517,321.69,
1988-07-23,,,,5.7418,7.0481,326.76,
1988-07-24,,,,4.3423,6.7306,293.62,
1988-07-25,,,,4.5269,6.7934,295.87,
1988-07-26,,,,3.9502,6.426,314.2,
1988-07-27,,,,5.4103,6.5875,341.11,
1988-07-28,,,,4.5485,6.3775,338.47,
1988-07-29,,,,5.2932,6.3869,346.89,
1988-07-30,,,,3.3382,6.071,347.42,
1988-07-31,,,,3.4798,6.3041,352.58,
1988-08-01,,,,3.5642,6.3252,345.89,
1988-08-02,,,,4.9649,6.3811,350.69,
1988-08-03,,,,5.2423,6.0943,348.95,
1988-08-04,,,,5.0047,6.0929,349.89,
1988-08-05,,,,1.722,6.0199,335.7,
1988-08-06,,,,3.8006,6.0458,322.24,
1988-08-07,,,,3.9466,6.0024,314.09,
1988-08-08,,,,4.9416,5.9359,318.83,
1988-08-09,,,,3.3847,5.2908,328.91,
1988-08-10,,,,3.7805,5.6854,325.25,
1988-08-11,,,,3.5892,5.1396,320.44,
1988-08-12,,,,3.4656,5.6705,318.51,
1988-08-13,,,,2.0424,5.5709,322.59,
1988-08-14,,,,4.2499,5.2898,316.76,
1988-08-15,,,,1.7393,5.2198,308.58,
1988-08-16,,,,3.8741,5.4451,315.85,
1988-08-17,,,,2.5452,5.4286,307.39,
1988-08-18,,,,3.9946,5.2795,296.05,
1988-08-19,,,,2.9114,5.3782,277.08,
1988-08-20,,,,1.7604,5.1276,300.38,
1988-08-21,,,,3.3379,5.0431,321.07,
1988-08-22,,,,4.3754,5.0959,322.89,
1988-08-23,,,,3.7025,4.8494,323.47,
1988-08-24,,,,1.4803,4.9819,321.99,
1988-08-25,,,,3.3823,4.8854,309.88,
1988-08-26,,,,3.4872,4.6668,308.49,
1988-08-27,,,,4.1659,4.5485,300.79,
1988-08-28,,,,2.7835,4.3217,286.25,
1988-08-29,,,,0.8136,4.6733,279.53,
1988-08-30,,,,4.5072,4.8989,299.92,
1988-08-31,,,,4.2578,4.3999,302.17,
1988-09-01,,,,3.1258,4.331,310.92,
1988-09-02,,,,1.7911,4.1976,307.59,
1988-09-03,,,,1.3217,4.0116,287.47,
1988-09-04,,,,3.6468,4.2118,309.32,
1988-09-05,,,,3.6828,4.2773,309.42,
1988-09-06,,,,3.7459,4.3723,298.02,
1988-09-07,,,,4.0783,4.3423,267.11,
1988-09-08,,,,3.8158,4.0517,232.71,
1988-09-09,,,,3.3437,3.875,241.57,
1988-09-10,,,,1.2706,3.9799,254.27,
1988-09-11,,,,1.3776,3.799,266.28,
1988-09-12,,,,0.4591,3.7152,313.95,
1988-09-13,,,,0.9686,3.6619,307.32,
1988-09-14,,,,2.3402,3.528,284.47,
1988-09-15,,,,0.9482,3.6557,252.25,
1988-09-16,,,,2.7958,3.4061,266.69,
1988-09-17,,,,2.0302,3.1483,262.46,
1988-09-18,,,,2.9669,3.2822,258.61,
1988-09-19,,,,1.6764,3.3974,240.89,
1988-09-20,,,,2.1454,3.114,241.06,
1988-09-21,,,,2.5092,3.1075,256.84,
1988-09-22,,,,1.038,2.9974,259.38,
1988-09-23,,,,0.8338,2.9952,274.36,
1988-09-24,,,,0.7997,2.6878,312.32,
1988-09-25,,,,1.5802,2.701,340.07,
1988-09-26,,,,0.2695,2.8454,321.3,
1988-09-27,,,,2.2946,2.7041,295.76,
1988-09-28,,,,1.0291,2.7778,281.31,
1988-09-29,,,,2.058,2.352,304.66,
1988-09-30,,,,2.0894,2.5092,313.74,
1988-10-01,,,,1.8355,2.3491,257.05,
1988-10-02,,,,1.5922,2.4082,239.05,
1988-10-03,,,,2.0582,2.3174,259.09,
1988-10-04,,,,0.9662,2.2915,266.65,
1988-10-05,,,,1.2653,2.1175,284.89,
1988-10-06,,,,0.5326,2.2238,292.21,
1988-10-07,,,,1.3097,2.1058,305.92,
1988-10-08,,,,1.4278,2.0311,332.21,
1988-10-09,,,,1.1206,2.1151,312.2,
1988-10-10,,,,1.3466,1.8965,297.16,
1988-10-11,,,,1.8106,1.9776,311.0,
1988-10-12,,,,1.4743,1.9714,285.42,
1988-10-13,,,,0.7711,1.8266,247.28,
1988-10-14,,,,1.1366,1.6253,254.86,
1988-10-15,,,,1.5694,1.7798,259.37,
1988-10-16,,,,1.2725,1.6171,237.42,
1988-10-17,,,,1.4321,1.6366,242.3,
1988-10-18,,,,1.1443,1.44,248.07,
1988-10-19,,,,0.7174,1.5014,241.14,
1988-10-20,,,,0.8712,1.4592,241.68,
1988-10-21,,,,1.2406,1.4366,246.74,
1988-10-22,,,,1.1974,1.3757,249.88,
1988-10-23,,,,0.5755,1.314,277.14,
1988-10-24,,,,0.6329,1.3061,283.94,
1988-10-25,,,,0.6502,1.2847,273.34,
1988-10-26,,,,0.7366,1.2161,258.08,
1988-10-27,,,,0.5047,1.1606,257.18,
1988-10-28,,,,0.4356,1.1191,275.04,
1988-10-29,,,,0.7922,1.1064,292.24,
1988-10-30,,,,0.4733,1.0625,255.77,
1988-10-31,,,,0.8174,1.027,259.43,
1988-11-01,,,,0.1018,0.9425,283.22,
1988-11-02,,,,0.6096,0.6086,264.0,
1988-11-03,,,,0.3403,0.6758,243.21,
1988-11-04,,,,0.5458,0.774,247.26,
1988-11-05,,,,0.0626,0.7987,265.75,
1988-11-06,,,,0.5282,0.7375,278.04,
1988-11-07,,,,0.6442,0.774,259.02,
1988-11-08,,,,0.4313,0.6955,234.45,
